geometry,tau,heat_coefficient,stride,alpha_rec,r2,accepted,alpha_error,checkpoint_path,checkpoint_hash,checkpoint_file_sha256,model_class,model_architecture,model_parameter_count,profile,seed,device,train_source_ids,validation_source_ids,test_source_ids,execution_device,cluster_count
vertical_R_x2,0.05,400.0,8,0.07723106836277845,0.983538737171579,True,0.034611645465269444,checkpoints/geometry_vertical_R_x2_seed1.pt,c79ddea5f301686e2ebdb791ec3ff177f861905d68981b650c2a3351532da961,c2a334cb1162c632c3e9b3d9580c3e14268d71abf47068e35e17e22538a72ed7,GloballyClusteredModel,"{""class"": ""RecurrentStudent"", ""hidden_size"": 8, ""input_size"": 1, ""materialized_cluster_count"": 8, ""num_layers"": 1, ""output_size"": 1, ""parameters"": 281}",281,final,1,cuda,driver-42-tau0.05-heat400-artifactnone;driver-123-tau0.05-heat400-artifactnone;driver-456-tau0.05-heat400-artifactnone;driver-7-tau0.05-heat400-artifactnone;driver-99-tau0.05-heat400-artifactnone,driver-999-tau0.05-heat400-artifactnone,driver-777-tau0.05-heat400-artifactnone;driver-888-tau0.05-heat400-artifactnone;driver-555-tau0.05-heat400-artifactnone,cuda,8
vertical_R_x2,0.05,400.0,8,0.08303166527957324,0.9828223509533717,True,0.03789581599466553,checkpoints/geometry_vertical_R_x2_seed2.pt,6d95539008a6083ed2061493b1917679ed8fea9c405ca204afc0a1f7ada77195,81879e0c7863117386f1738676c48c47ae0e404727afb5ae75aacd606815af64,GloballyClusteredModel,"{""class"": ""RecurrentStudent"", ""hidden_size"": 8, ""input_size"": 1, ""materialized_cluster_count"": 8, ""num_layers"": 1, ""output_size"": 1, ""parameters"": 281}",281,final,2,cuda,driver-42-tau0.05-heat400-artifactnone;driver-123-tau0.05-heat400-artifactnone;driver-456-tau0.05-heat400-artifactnone;driver-7-tau0.05-heat400-artifactnone;driver-99-tau0.05-heat400-artifactnone,driver-999-tau0.05-heat400-artifactnone,driver-777-tau0.05-heat400-artifactnone;driver-888-tau0.05-heat400-artifactnone;driver-555-tau0.05-heat400-artifactnone,cuda,8
vertical_R_x5,0.05,160.0,8,0.09018471708440323,0.981892492605834,True,0.12730896355504037,checkpoints/geometry_vertical_R_x5_seed0.pt,07b274b62aa3b2e752721daaadf11b5b3e11874a1ffb48002186300ce8ab888a,cf2473513c2a14cd408fbb5cf3406b78241996e104b30f3e035e0c59dc7d6b44,GloballyClusteredModel,"{""class"": ""RecurrentStudent"", ""hidden_size"": 8, ""input_size"": 1, ""materialized_cluster_count"": 16, ""num_layers"": 1, ""output_size"": 1, ""parameters"": 289}",289,final,0,cuda,driver-42-tau0.05-heat160-artifactnone;driver-123-tau0.05-heat160-artifactnone;driver-456-tau0.05-heat160-artifactnone;driver-7-tau0.05-heat160-artifactnone;driver-99-tau0.05-heat160-artifactnone,driver-999-tau0.05-heat160-artifactnone,driver-777-tau0.05-heat160-artifactnone;driver-888-tau0.05-heat160-artifactnone;driver-555-tau0.05-heat160-artifactnone,cuda,16
vertical_R_x5,0.05,160.0,8,0.08917295350598586,0.9937442836029607,True,0.11466191882482327,checkpoints/geometry_vertical_R_x5_seed1.pt,1c78411b676fe3c5849c29e1104f628d3e30c81bce862dee03197b677a777856,6e4d2b4323c3d690f823839bfce30397ef7870da8f2d77885188bc2defff9432,GloballyClusteredModel,"{""class"": ""RecurrentStudent"", ""hidden_size"": 8, ""input_size"": 1, ""materialized_cluster_count"": 16, ""num_layers"": 1, ""output_size"": 1, ""parameters"": 289}",289,final,1,cuda,driver-42-tau0.05-heat160-artifactnone;driver-123-tau0.05-heat160-artifactnone;driver-456-tau0.05-heat160-artifactnone;driver-7-tau0.05-heat160-artifactnone;driver-99-tau0.05-heat160-artifactnone,driver-999-tau0.05-heat160-artifactnone,driver-777-tau0.05-heat160-artifactnone;driver-888-tau0.05-heat160-artifactnone;driver-555-tau0.05-heat160-artifactnone,cuda,16
vertical_R_x5,0.05,160.0,8,0.06730076906244295,0.9912386944047222,True,0.15874038671946314,checkpoints/geometry_vertical_R_x5_seed2.pt,2616b5275141544dff12d28217d66a774b20257fe0892bab9ff51c003056c571,fc08b49d5b96feed04429902af9a2343ce6e1ad1da82e4d8107b48eed48b9bd7,GloballyClusteredModel,"{""class"": ""RecurrentStudent"", ""hidden_size"": 8, ""input_size"": 1, ""materialized_cluster_count"": 16, ""num_layers"": 1, ""output_size"": 1, ""parameters"": 289}",289,final,2,cuda,driver-42-tau0.05-heat160-artifactnone;driver-123-tau0.05-heat160-artifactnone;driver-456-tau0.05-heat160-artifactnone;driver-7-tau0.05-heat160-artifactnone;driver-99-tau0.05-heat160-artifactnone,driver-999-tau0.05-heat160-artifactnone,driver-777-tau0.05-heat160-artifactnone;driver-888-tau0.05-heat160-artifactnone;driver-555-tau0.05-heat160-artifactnone,cuda,16
tau_fast,0.02,800.0,4,0.08288455812853886,0.9480464639549845,True,0.036056976606735694,checkpoints/geometry_tau_fast_seed0.pt,e7907d81ccf9f3cae24525b1884ffaf90fcc9f43fe27cd7f83c963a338905c33,35be480161b5b624f06498568ba5582fc502abff889c90b9cc24228e6380296d,GloballyClusteredModel,"{""class"": ""RecurrentStudent"", ""hidden_size"": 8, ""input_size"": 1, ""materialized_cluster_count"": 4, ""num_layers"": 1, ""output_size"": 1, ""parameters"": 277}",277,final,0,cuda,driver-42-tau0.02-heat800-artifactnone;driver-123-tau0.02-heat800-artifactnone;driver-456-tau0.02-heat800-artifactnone;driver-7-tau0.02-heat800-artifactnone;driver-99-tau0.02-heat800-artifactnone,driver-999-tau0.02-heat800-artifactnone,driver-777-tau0.02-heat800-artifactnone;driver-888-tau0.02-heat800-artifactnone;driver-555-tau0.02-heat800-artifactnone,cuda,4
tau_fast,0.02,800.0,4,0.0760801662682637,0.984005623508882,True,0.04899792164670385,checkpoints/geometry_tau_fast_seed1.pt,0e3dbdfdb5d0b5ef43afc840bac4052d44fb41f31e4f7a7c0fbb7ee3659d77de,c58c8f03f72236729994d933f74106ea2c35c88e965933acb6f0e4486dea1428,GloballyClusteredModel,"{""class"": ""RecurrentStudent"", ""hidden_size"": 8, ""input_size"": 1, ""materialized_cluster_count"": 16, ""num_layers"": 1, ""output_size"": 1, ""parameters"": 289}",289,final,1,cuda,driver-42-tau0.02-heat800-artifactnone;driver-123-tau0.02-heat800-artifactnone;driver-456-tau0.02-heat800-artifactnone;driver-7-tau0.02-heat800-artifactnone;driver-99-tau0.02-heat800-artifactnone,driver-999-tau0.02-heat800-artifactnone,driver-777-tau0.02-heat800-artifactnone;driver-888-tau0.02-heat800-artifactnone;driver-555-tau0.02-heat800-artifactnone,cuda,16
tau_fast,0.02,800.0,4,0.08226104813338381,0.9875581166996845,True,0.02826310166729757,checkpoints/geometry_tau_fast_seed2.pt,38fa1af5e35a6c1ced60a3e746cb6613016db022be7ca499bb4c624ad294a93b,6a13261d12ed9264052051677a4f897fb795250ad4e4d9116ab0660b8d158b10,GloballyClusteredModel,"{""class"": ""RecurrentStudent"", ""hidden_size"": 8, ""input_size"": 1, ""materialized_cluster_count"": 8, ""num_layers"": 1, ""output_size"": 1, ""parameters"": 281}",281,final,2,cuda,driver-42-tau0.02-heat800-artifactnone;driver-123-tau0.02-heat800-artifactnone;driver-456-tau0.02-heat800-artifactnone;driver-7-tau0.02-heat800-artifactnone;driver-99-tau0.02-heat800-artifactnone,driver-999-tau0.02-heat800-artifactnone,driver-777-tau0.02-heat800-artifactnone;driver-888-tau0.02-heat800-artifactnone;driver-555-tau0.02-heat800-artifactnone,cuda,8
tau_slow,0.1,800.0,8,0.04542232486166734,0.861858767847231,True,0.4322209392291582,checkpoints/geometry_tau_slow_seed0.pt,12529145a57390ed68898dd6fa7d8e895d3c2b529ec2f82e1e3873ff6fb1c666,b86bc17204bfe25e4a16757a001998e7ae220a26f1eb22c07e5de2198eb35cb9,GloballyClusteredModel,"{""class"": ""RecurrentStudent"", ""hidden_size"": 8, ""input_size"": 1, ""materialized_cluster_count"": 8, ""num_layers"": 1, ""output_size"": 1, ""parameters"": 281}",281,final,0,cuda,driver-42-tau0.1-heat800-artifactnone;driver-123-tau0.1-heat800-artifactnone;driver-456-tau0.1-heat800-artifactnone;driver-7-tau0.1-heat800-artifactnone;driver-99-tau0.1-heat800-artifactnone,driver-999-tau0.1-heat800-artifactnone,driver-777-tau0.1-heat800-artifactnone;driver-888-tau0.1-heat800-artifactnone;driver-555-tau0.1-heat800-artifactnone,cuda,8
tau_slow,0.1,800.0,8,0.058357884652613025,0.9423079284818408,True,0.2705264418423372,checkpoints/geometry_tau_slow_seed1.pt,472ce11dd7ae570dde4b67df704fafb29ed578332c3e70fa298e049d59884bf8,863f93bf9f1763afd36181542bb6c218ab11f8e8706eaecf9903c02fa2373118,GloballyClusteredModel,"{""class"": ""RecurrentStudent"", ""hidden_size"": 8, ""input_size"": 1, ""materialized_cluster_count"": 8, ""num_layers"": 1, ""output_size"": 1, ""parameters"": 281}",281,final,1,cuda,driver-42-tau0.1-heat800-artifactnone;driver-123-tau0.1-heat800-artifactnone;driver-456-tau0.1-heat800-artifactnone;driver-7-tau0.1-heat800-artifactnone;driver-99-tau0.1-heat800-artifactnone,driver-999-tau0.1-heat800-artifactnone,driver-777-tau0.1-heat800-artifactnone;driver-888-tau0.1-heat800-artifactnone;driver-555-tau0.1-heat800-artifactnone,cuda,8
