artifact,alpha_rec,r2,accepted,alpha_error,alpha_error_pct,latent_slope,cluster_count,checkpoint_path,checkpoint_hash,checkpoint_file_sha256,model_class,model_architecture,model_parameter_count,profile,seed,device,train_source_ids,validation_source_ids,test_source_ids,degradation_pp,execution_device
amplitude_jitter,0.09276621341512835,0.9916516379526397,True,0.15957766768910434,15.957766768910433,0.09276621341512835,16,checkpoints/artifact_amplitude_jitter_seed1.pt,66ece23b2c4007c5b952f1d0cb488e7925748af088242d838474e65a319d508d,fd967650fe728f284058947abd08deee2012d0605bb41e4752d2a548ed5f8aba,GloballyClusteredModel,"{""class"": ""RecurrentStudent"", ""hidden_size"": 8, ""input_size"": 1, ""materialized_cluster_count"": 16, ""num_layers"": 1, ""output_size"": 1, ""parameters"": 289}",289,final,1,cuda,driver-42-tau0.05-heat800-artifactamplitude_jitter;driver-123-tau0.05-heat800-artifactamplitude_jitter;driver-456-tau0.05-heat800-artifactamplitude_jitter;driver-7-tau0.05-heat800-artifactamplitude_jitter;driver-99-tau0.05-heat800-artifactamplitude_jitter,driver-999-tau0.05-heat800-artifactamplitude_jitter,driver-777-tau0.05-heat800-artifactamplitude_jitter;driver-888-tau0.05-heat800-artifactamplitude_jitter;driver-555-tau0.05-heat800-artifactamplitude_jitter,12.430195824169582,cuda
amplitude_jitter,0.06768530116982331,0.9021168057140461,True,0.1539337353772086,15.393373537720862,0.06768530116982331,8,checkpoints/artifact_amplitude_jitter_seed2.pt,821fbe7ddc5defbb9f9c2345e744d51607c4385c67bc21d74c9392ce7791a4f1,9055c5ed29569f6cd2f0fdea4b16c1d71d2d0594c964159973411793adeb875e,GloballyClusteredModel,"{""class"": ""RecurrentStudent"", ""hidden_size"": 8, ""input_size"": 1, ""materialized_cluster_count"": 8, ""num_layers"": 1, ""output_size"": 1, ""parameters"": 281}",281,final,2,cuda,driver-42-tau0.05-heat800-artifactamplitude_jitter;driver-123-tau0.05-heat800-artifactamplitude_jitter;driver-456-tau0.05-heat800-artifactamplitude_jitter;driver-7-tau0.05-heat800-artifactamplitude_jitter;driver-99-tau0.05-heat800-artifactamplitude_jitter,driver-999-tau0.05-heat800-artifactamplitude_jitter,driver-777-tau0.05-heat800-artifactamplitude_jitter;driver-888-tau0.05-heat800-artifactamplitude_jitter;driver-555-tau0.05-heat800-artifactamplitude_jitter,-6.777689531138851,cuda
baseline_drift,0.07551813372082905,0.9265704152553061,True,0.05602332848963689,5.602332848963689,0.07551813372082905,16,checkpoints/artifact_baseline_drift_seed0.pt,c40dd03e4fce65f8434ce6ed3f2c4f1da20ea04e9331a78483610638ac7f86a0,fcb935b9e51cd8b13d3ed42505ab5a510059858ca49aa75fbc27c4e5589feb90,GloballyClusteredModel,"{""class"": ""RecurrentStudent"", ""hidden_size"": 8, ""input_size"": 1, ""materialized_cluster_count"": 16, ""num_layers"": 1, ""output_size"": 1, ""parameters"": 289}",289,final,0,cuda,driver-42-tau0.05-heat800-artifactbaseline_drift;driver-123-tau0.05-heat800-artifactbaseline_drift;driver-456-tau0.05-heat800-artifactbaseline_drift;driver-7-tau0.05-heat800-artifactbaseline_drift;driver-99-tau0.05-heat800-artifactbaseline_drift,driver-999-tau0.05-heat800-artifactbaseline_drift,driver-777-tau0.05-heat800-artifactbaseline_drift;driver-888-tau0.05-heat800-artifactbaseline_drift;driver-555-tau0.05-heat800-artifactbaseline_drift,3.644483460144999,cuda
baseline_drift,0.08158874730232604,0.9826251067585595,True,0.01985934127907551,1.9859341279075509,0.08158874730232604,16,checkpoints/artifact_baseline_drift_seed1.pt,ee41b0bd210d8ee685c731086a5d7af8308f3206902dbc34c64ce01de61390e8,1e07f50f6b6c2d39157601c9c865b7479c367a077134fbde6a0064b362ce8cd9,GloballyClusteredModel,"{""class"": ""RecurrentStudent"", ""hidden_size"": 8, ""input_size"": 1, ""materialized_cluster_count"": 16, ""num_layers"": 1, ""output_size"": 1, ""parameters"": 289}",289,final,1,cuda,driver-42-tau0.05-heat800-artifactbaseline_drift;driver-123-tau0.05-heat800-artifactbaseline_drift;driver-456-tau0.05-heat800-artifactbaseline_drift;driver-7-tau0.05-heat800-artifactbaseline_drift;driver-99-tau0.05-heat800-artifactbaseline_drift,driver-999-tau0.05-heat800-artifactbaseline_drift,driver-777-tau0.05-heat800-artifactbaseline_drift;driver-888-tau0.05-heat800-artifactbaseline_drift;driver-555-tau0.05-heat800-artifactbaseline_drift,-1.5416368168333012,cuda
baseline_drift,0.07388696883088879,0.9401542143336803,True,0.0764128896138902,7.64128896138902,0.07388696883088879,16,checkpoints/artifact_baseline_drift_seed2.pt,8bc38eb72c42b7dba66b7997917a9ec4405c344d28783e61e6f61f463c5e94b4,81c826943eafaf1cc690c3a720c57212b69c02a60a27ee342182bbaf828f2bad,GloballyClusteredModel,"{""class"": ""RecurrentStudent"", ""hidden_size"": 8, ""input_size"": 1, ""materialized_cluster_count"": 16, ""num_layers"": 1, ""output_size"": 1, ""parameters"": 289}",289,final,2,cuda,driver-42-tau0.05-heat800-artifactbaseline_drift;driver-123-tau0.05-heat800-artifactbaseline_drift;driver-456-tau0.05-heat800-artifactbaseline_drift;driver-7-tau0.05-heat800-artifactbaseline_drift;driver-99-tau0.05-heat800-artifactbaseline_drift,driver-999-tau0.05-heat800-artifactbaseline_drift,driver-777-tau0.05-heat800-artifactbaseline_drift;driver-888-tau0.05-heat800-artifactbaseline_drift;driver-555-tau0.05-heat800-artifactbaseline_drift,-14.529774107470693,cuda
device_variation,0.07353102792928051,0.9640016834257512,True,0.08086215088399361,8.08621508839936,0.07353102792928051,16,checkpoints/artifact_device_variation_seed0.pt,d70d1de142fc7def233fd7ae2b7b247f31478905740013ecc864c1571b570ed2,fc9294654dde565965db4d2de5fd8fc7767e50571c2f389ebba347c40004b3a7,GloballyClusteredModel,"{""class"": ""RecurrentStudent"", ""hidden_size"": 8, ""input_size"": 1, ""materialized_cluster_count"": 16, ""num_layers"": 1, ""output_size"": 1, ""parameters"": 289}",289,final,0,cuda,driver-42-tau0.05-heat800-artifactdevice_variation;driver-123-tau0.05-heat800-artifactdevice_variation;driver-456-tau0.05-heat800-artifactdevice_variation;driver-7-tau0.05-heat800-artifactdevice_variation;driver-99-tau0.05-heat800-artifactdevice_variation,driver-999-tau0.05-heat800-artifactdevice_variation,driver-777-tau0.05-heat800-artifactdevice_variation;driver-888-tau0.05-heat800-artifactdevice_variation;driver-555-tau0.05-heat800-artifactdevice_variation,6.1283656995806695,cuda
device_variation,0.07536240776950688,0.9901023530925093,True,0.05796990288116401,5.796990288116401,0.07536240776950688,16,checkpoints/artifact_device_variation_seed1.pt,e18709a2265f19306dc39eb3309edc64036abdf04add56c815b34c59638bc89a,9d317ebf22d943514e66446b341a57fde97d1279ff3eccb0e47ed863e9243372,GloballyClusteredModel,"{""class"": ""RecurrentStudent"", ""hidden_size"": 8, ""input_size"": 1, ""materialized_cluster_count"": 16, ""num_layers"": 1, ""output_size"": 1, ""parameters"": 289}",289,final,1,cuda,driver-42-tau0.05-heat800-artifactdevice_variation;driver-123-tau0.05-heat800-artifactdevice_variation;driver-456-tau0.05-heat800-artifactdevice_variation;driver-7-tau0.05-heat800-artifactdevice_variation;driver-99-tau0.05-heat800-artifactdevice_variation,driver-999-tau0.05-heat800-artifactdevice_variation,driver-777-tau0.05-heat800-artifactdevice_variation;driver-888-tau0.05-heat800-artifactdevice_variation;driver-555-tau0.05-heat800-artifactdevice_variation,2.269419343375549,cuda
device_variation,0.07196325806461197,0.9590236365914956,True,0.10045927419235039,10.045927419235039,0.07196325806461197,16,checkpoints/artifact_device_variation_seed2.pt,d2990243f9736210f8e9e8f79408d1d465eae1ea3c844b989bc7da7f97bab879,d39161e590749cbf1c9390da9efd2f1566eb4f265152385a4b9071d2a879a7ae,GloballyClusteredModel,"{""class"": ""RecurrentStudent"", ""hidden_size"": 8, ""input_size"": 1, ""materialized_cluster_count"": 16, ""num_layers"": 1, ""output_size"": 1, ""parameters"": 289}",289,final,2,cuda,driver-42-tau0.05-heat800-artifactdevice_variation;driver-123-tau0.05-heat800-artifactdevice_variation;driver-456-tau0.05-heat800-artifactdevice_variation;driver-7-tau0.05-heat800-artifactdevice_variation;driver-99-tau0.05-heat800-artifactdevice_variation,driver-999-tau0.05-heat800-artifactdevice_variation,driver-777-tau0.05-heat800-artifactdevice_variation;driver-888-tau0.05-heat800-artifactdevice_variation;driver-555-tau0.05-heat800-artifactdevice_variation,-12.125135649624674,cuda
aging,0.07181901516182439,0.8914094716978225,True,0.10226231047719518,10.226231047719518,0.07181901516182439,16,checkpoints/artifact_aging_seed0.pt,86255626a80cf489466781350f2bdbf45ae53b90a664d26908bfdc051d73ec58,0c65dc81015d3d18021193561ad060ff06d2aa3e9961838387888c09761678c0,GloballyClusteredModel,"{""class"": ""RecurrentStudent"", ""hidden_size"": 8, ""input_size"": 1, ""materialized_cluster_count"": 16, ""num_layers"": 1, ""output_size"": 1, ""parameters"": 289}",289,final,0,cuda,driver-42-tau0.05-heat800-artifactaging;driver-123-tau0.05-heat800-artifactaging;driver-456-tau0.05-heat800-artifactaging;driver-7-tau0.05-heat800-artifactaging;driver-99-tau0.05-heat800-artifactaging,driver-999-tau0.05-heat800-artifactaging,driver-777-tau0.05-heat800-artifactaging;driver-888-tau0.05-heat800-artifactaging;driver-555-tau0.05-heat800-artifactaging,8.268381658900827,cuda
aging,0.07304126918260208,0.9719732497733137,True,0.08698413521747404,8.698413521747405,0.07304126918260208,16,checkpoints/artifact_aging_seed1.pt,090f6d1849b751b8fab3b38ff81b6dcaff2e83f9322ee7c6ccc1bd1fd10d96a6,713157f8715d79e0e02095f66e7653623e180cf66392971ace0027299dabb24f,GloballyClusteredModel,"{""class"": ""RecurrentStudent"", ""hidden_size"": 8, ""input_size"": 1, ""materialized_cluster_count"": 16, ""num_layers"": 1, ""output_size"": 1, ""parameters"": 289}",289,final,1,cuda,driver-42-tau0.05-heat800-artifactaging;driver-123-tau0.05-heat800-artifactaging;driver-456-tau0.05-heat800-artifactaging;driver-7-tau0.05-heat800-artifactaging;driver-99-tau0.05-heat800-artifactaging,driver-999-tau0.05-heat800-artifactaging,driver-777-tau0.05-heat800-artifactaging;driver-888-tau0.05-heat800-artifactaging;driver-555-tau0.05-heat800-artifactaging,5.170842577006553,cuda
